latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
30.19147,80.29395,314.32,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276,2.51,N
30.1921,80.28986,321.31,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.58,2.51,N
30.19287,80.30714,332.9,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,272.36,4.39,N
30.19615,80.30801,331.46,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.7,5.55,N
30.1994,80.30894,347.08,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.92,5.55,N
30.20002,80.30489,301.29,0.39,0.36,2026-01-14,2025,N,VIIRS,n,2.0NRT,268.45,3.25,N
30.31181,79.28745,303.82,0.41,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.06,0.68,N
30.37311,79.46701,306.83,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.88,1.49,N
30.37372,79.46275,313.41,0.4,0.37,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.71,1.49,N
30.43655,78.36353,296.76,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.55,0.68,N
30.43715,78.35907,297.91,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.83,0.83,N
30.54661,78.26427,297.38,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.33,2.37,N
30.55011,78.26511,329.81,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,281.43,2.37,N
30.55065,78.26112,313.8,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.15,2.37,N
30.55362,78.26595,321.05,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.67,3.27,N
30.61533,78.52973,296.39,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.28,0.65,N
30.6165,78.52109,304.49,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.82,1.54,N
30.61878,78.53065,297.71,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.94,0.67,N
30.61993,78.52221,303.69,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.71,1.83,N
30.62339,78.52309,323.66,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.12,1.83,N
30.73477,78.44103,296.19,0.44,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.62,0.75,N
30.7626,78.47441,298.85,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.04,0.71,N
30.85716,78.02829,310.59,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.91,1.18,N
30.86074,78.02885,297.9,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.73,1.18,N
30.89697,78.6521,305.63,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.36,2.39,N
30.89751,78.64816,332,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.26,4.72,N
30.89805,78.64423,336.83,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.69,4.72,N
30.9004,78.65317,326.79,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.73,2.39,N
30.90094,78.64922,328.32,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.46,4.72,N
30.90148,78.64524,321.72,0.43,0.38,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.4,4.72,N
30.90665,78.01314,298.53,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.62,1.78,N
30.94272,77.73468,305.21,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.12,1.36,N
30.94335,77.72982,310.9,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.12,1.17,N
30.94392,77.72539,295.77,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.31,1.17,N
30.94449,77.72099,306.15,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.51,0.93,N
30.94512,77.71604,297.52,0.47,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.12,0.93,N
30.9586,77.5518,299.77,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.49,0.91,N
30.96217,77.55309,305.28,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.28,1.39,N
30.99908,78.07191,304.2,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.09,1.03,N
30.99975,78.06676,300.61,0.45,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.94,0.96,N
31.03658,77.83957,313.84,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277,1.65,N
31.04374,77.84135,304.58,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.26,1.43,N
31.08129,77.89273,317.19,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.96,1.85,N
31.08255,77.89053,336.32,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,282.13,5.38,N
31.08488,77.89339,316.84,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.56,1.45,N
31.25461,77.76013,323.66,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,275.02,3.53,N
31.25755,77.76621,301.77,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,274.57,1.56,N
31.26819,77.76995,299.31,0.47,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,275.28,1.4,N
31.2743,77.17129,327.84,0.5,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.34,2.83,N
31.27466,77.42137,305.26,0.48,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.7,1.39,N
31.27522,77.41695,306.72,0.48,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.89,1.39,N
31.27928,78.06638,304.8,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,269.87,1.9,N
31.28018,77.18511,301.68,0.5,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.68,0.81,N
31.28051,77.18642,299.47,0.5,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,277.85,0.94,N
31.28081,78.06825,304.61,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,270.3,1.72,N
31.28486,77.15031,295.13,0.5,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.17,1.16,N
31.29228,78.02157,313.06,0.46,0.39,2026-01-14,2025,N,VIIRS,n,2.0NRT,276.03,2.64,N
31.3091,77.26422,311.09,0.49,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,279.34,1.24,N
31.30981,77.25849,297.7,0.49,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.59,1.24,N
31.31856,77.24911,308.43,0.49,0.41,2026-01-14,2025,N,VIIRS,n,2.0NRT,280.07,2.05,N
31.49936,77.46383,311.1,0.48,0.4,2026-01-14,2025,N,VIIRS,n,2.0NRT,278.97,1.72,N
23.98792,79.39255,300.53,0.38,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.74,0.44,N
23.99123,79.39317,298.81,0.38,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,286.2,0.61,N
24.05331,80.61246,296.73,0.39,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,285.71,0.64,N
24.14025,82.63201,308.22,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,282.63,1.06,N
24.14299,82.63712,333.11,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,286.05,3.2,N
24.14377,82.63272,298.29,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.2,0.91,N
24.16645,82.68481,302.91,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,283.48,0.95,N
24.16707,82.68707,304.86,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.51,0.9,N
24.1672,82.62402,297.34,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,282.7,0.98,N
24.17974,82.65169,299.89,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.43,0.87,N
24.18444,82.66618,296.84,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,283.27,0.94,N
24.18521,82.66187,305.02,0.44,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,283.77,0.94,N
24.19858,80.79813,303.27,0.39,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,286.73,0.67,N
24.20191,80.79881,296.45,0.39,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,285.67,0.67,N
24.20482,82.71576,299.77,0.45,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.56,1.21,N
24.20914,82.71208,295.62,0.45,0.39,2026-01-14,2027,N,VIIRS,n,2.0NRT,285.51,0.81,N
24.52863,81.1685,297.31,0.4,0.37,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.77,0.62,N
24.59562,80.86117,300.79,0.39,0.36,2026-01-14,2027,N,VIIRS,n,2.0NRT,284.92,0.71,N
23.98479,80.5712,328.59,0.44,0.38,2026-01-15,739,N,VIIRS,n,2.0NRT,298.74,2.29,D
24.14355,82.63464,332.96,0.39,0.36,2026-01-15,739,N,VIIRS,l,2.0NRT,305.41,3.49,D
24.14415,82.63843,335.96,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,300.66,3.49,D
24.33087,81.34692,353.41,0.41,0.37,2026-01-15,739,N,VIIRS,n,2.0NRT,300.64,4.03,D
24.52656,83.82955,331.12,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,301.38,2.69,D
24.52713,83.83335,334.27,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,303.82,2.69,D
24.52987,83.82896,338.13,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,303.32,2.69,D
24.53044,83.83276,340,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,301.68,2.69,D
24.67097,84.0266,333.51,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,298.51,2.67,D
24.68426,84.02425,333.36,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,299.62,3.97,D
24.89066,84.21219,327.88,0.39,0.36,2026-01-15,739,N,VIIRS,l,2.0NRT,298.88,1.61,D
24.94467,84.25422,339.95,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,300.67,4.24,D
24.94523,84.25809,346.07,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,298.64,9.35,D
25.00944,84.31097,345.92,0.39,0.36,2026-01-15,739,N,VIIRS,n,2.0NRT,300.66,4.07,D
24.73766,80.41505,334.8,0.44,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,303.15,6.73,D
24.73839,80.41929,332.59,0.44,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,300.25,5.37,D
25.13148,82.04544,326.61,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,298.59,1.43,D
25.23898,84.09616,333.32,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,297.84,2.08,D
25.24649,81.60648,346.57,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,297.27,4.02,D
25.36336,82.56593,332.91,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.99,2.66,D
25.5161,80.34789,332.74,0.43,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,299.6,4.08,D
25.58487,82.97034,326.01,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.03,1.83,D
25.61847,82.96801,329.99,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.81,1.71,D
25.63634,82.53738,333.23,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.38,2.86,D
25.75598,84.39491,355.6,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,302.52,8.22,D
25.75689,84.39098,333.98,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,300.61,3.06,D
25.75745,84.39492,331.48,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,299.32,3.06,D
25.84118,83.29952,325.92,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,297.76,1.94,D
25.85297,82.10578,331.82,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.05,2.92,D
25.88233,82.03253,330.23,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.62,3.25,D
25.9231,82.42043,327.56,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.65,2.06,D
25.9451,81.81262,325.67,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.34,1.84,D
26.12842,81.95743,327.1,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,297.48,2.19,D
26.3747,80.51003,331,0.42,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,301.41,4.04,D
26.37541,80.51417,333.58,0.42,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,299.19,4.04,D
26.47754,80.18108,329.62,0.43,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,297.3,2.08,D
26.50564,82.22187,328.81,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.36,1.71,D
26.58646,80.62077,327.49,0.41,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,296.84,1.94,D
26.6325,82.93657,326.41,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,293.54,2.21,D
26.64619,84.44847,329.48,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,293.19,5.09,D
26.66167,81.51978,343.52,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.18,8.68,D
26.72057,80.31005,337.09,0.42,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,297.31,8.3,D
26.7387,83.05508,327.47,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.46,1.84,D
26.75727,83.78104,333.61,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.07,2.51,D
26.8345,83.91255,325.38,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.08,1.2,D
26.87663,82.36478,330.01,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.66,3.03,D
26.97234,83.95359,325.54,0.39,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,294.48,1.12,D
27.01796,84.11739,333.37,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,296.44,2.63,D
27.03084,81.7495,328.94,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,293.38,1.87,D
27.04933,80.83032,337.07,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,293.36,4.11,D
27.04974,80.83054,329.78,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,292.4,2.62,D
27.08266,84.20879,329.52,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,297.26,2.08,D
27.12599,83.42982,327.32,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.15,1.11,D
27.14331,83.82983,328.94,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,296.18,3.29,D
27.14388,83.83379,329.15,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.53,3.87,D
27.15142,84.27543,331.69,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,299.61,3.72,D
27.23686,83.46989,330.99,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.14,3.23,D
27.24308,81.71952,336.29,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,293.34,4.1,D
27.31598,80.22428,330.48,0.42,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,292.98,3.23,D
27.34247,83.80737,331.53,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,297.12,2.03,D
27.49019,81.93143,329.09,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.04,2.3,D
27.68885,80.70917,329.5,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,290.69,1.97,D
27.77249,79.99492,326.79,0.42,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,286.09,2.12,D
27.80138,81.53665,337.05,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.57,4.82,D
27.85271,80.78899,329.7,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,293.32,2.26,D
27.85674,80.43491,329.48,0.41,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,290.81,3.44,D
28.12573,80.36601,332.67,0.41,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,292.63,2.6,D
28.12793,81.20715,325.68,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,289.55,1.77,D
28.2191,80.41904,338.72,0.41,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,291.32,5.48,D
28.31204,80.93941,338.36,0.39,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,290.7,4.15,D
28.52853,80.50757,335.99,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,285.42,2.77,D
28.55077,82.0813,330.62,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,300.55,5.59,D
28.77787,77.6114,330.07,0.51,0.41,2026-01-15,741,N,VIIRS,n,2.0NRT,289.73,3.03,D
28.80177,80.12788,328.14,0.41,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,288.81,1.26,D
28.8857,80.33633,330.31,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,293.01,4.92,D
28.94376,82.28225,338.04,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,305.1,4.94,D
29.05506,82.32527,325.44,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,289.04,1.53,D
29.09886,82.36892,337.27,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,299.02,4.81,D
29.10214,82.36823,331.34,0.38,0.36,2026-01-15,741,N,VIIRS,l,2.0NRT,304.68,4.81,D
29.1182,81.11809,329.19,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,293.55,2.44,D
29.14907,77.36596,326.22,0.52,0.41,2026-01-15,741,N,VIIRS,n,2.0NRT,289.18,3.26,D
29.2111,77.26075,326.64,0.52,0.42,2026-01-15,741,N,VIIRS,n,2.0NRT,288.34,3.17,D
29.34862,80.16587,325.75,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,293.73,1.62,D
29.35504,79.60501,327.89,0.42,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,296.15,2.57,D
29.35851,79.60454,329.18,0.42,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,291.88,2.99,D
29.36233,79.74813,327.79,0.41,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,296.04,3.78,D
29.36778,77.36816,326.97,0.51,0.41,2026-01-15,741,N,VIIRS,n,2.0NRT,289.45,2.61,D
29.37491,79.90627,333.44,0.41,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,290.91,4.51,D
29.4283,81.95035,331.08,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.39,3.05,D
29.4289,81.95427,332.58,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.48,7.13,D
29.4301,81.96211,327.9,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.89,2.13,D
29.43339,81.96145,326.01,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.99,2.13,D
29.43437,77.55436,328.52,0.5,0.41,2026-01-15,741,N,VIIRS,n,2.0NRT,289.27,2.39,D
29.61789,81.05939,335.92,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,290.27,11.27,D
29.67379,81.23981,342.22,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,297.71,7.13,D
29.67444,81.24392,349.41,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,295.71,7.13,D
29.67508,81.24795,330.98,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,292.62,4.54,D
29.67514,81.22669,348.1,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,302.9,13.84,D
29.67774,81.24326,336.39,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.93,6.34,D
29.68302,81.2336,328.15,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,287.23,2.22,D
29.76135,82.17984,344.02,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,301.03,4.78,D
29.81491,82.06402,327.52,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,296.96,6.74,D
29.89462,79.06201,343.64,0.43,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,297.12,7.85,D
29.93181,79.83549,341.85,0.41,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,292.67,4.04,D
29.97587,80.1226,339.93,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,288.69,3.17,D
29.97729,80.72048,347.16,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,294.86,7.06,D
29.97804,79.52806,332,0.42,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,296.15,6.79,D
30.00059,78.85527,325.24,0.44,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,296.65,2.43,D
30.00651,81.87634,333.53,0.38,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,297.54,4.38,D
30.02575,79.93678,328.3,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,300.13,4.57,D
30.06042,78.80445,333.27,0.44,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,298.27,4.04,D
30.09669,80.57668,342.51,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,307.3,6.96,D
30.09738,80.58089,367,0.39,0.36,2026-01-15,741,N,VIIRS,h,2.0NRT,313.73,6.96,D
30.09805,80.585,337.33,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,308.37,5.93,D
30.10003,80.57616,345.78,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,299.9,6.72,D
30.10073,80.58044,330.33,0.39,0.36,2026-01-15,741,N,VIIRS,n,2.0NRT,303.58,6.72,D
30.10131,78.84775,338.17,0.43,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,296.48,4.89,D
30.10206,78.85199,331.35,0.43,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,288.76,3.18,D
30.14028,80.24146,330.9,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,303.98,5.15,D
30.19006,80.29221,340.73,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,290.54,3.81,D
30.19077,80.29657,344.62,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,293.68,12.17,D
30.19274,80.28754,331.59,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,292.21,3.81,D
30.19289,80.30959,345.24,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,290.13,5.11,D
30.19344,80.29183,325.9,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,289.4,3.81,D
30.19556,80.30485,333.47,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,289.51,5.11,D
30.19893,80.30448,344.95,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,293.8,4.55,D
30.20231,80.30417,332.53,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,290.91,4.55,D
30.20301,80.30846,329.73,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,291.53,4.55,D
30.20371,80.31278,346.88,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,296.19,12.67,D
30.20703,80.31204,342.71,0.4,0.37,2026-01-15,741,N,VIIRS,n,2.0NRT,287.19,6.98,D
30.27984,78.19606,328.86,0.46,0.39,2026-01-15,741,N,VIIRS,n,2.0NRT,292.74,2.2,D
30.34396,78.65941,329.7,0.44,0.38,2026-01-15,741,N,VIIRS,n,2.0NRT,291.48,2.6,D
30.38038,78.55958,344.66,0.44,0.39,2026-01-15,741,N,VIIRS,n,2.0NRT,293.12,8.69,D
30.46329,78.29078,331.5,0.45,0.39,2026-01-15,741,N,VIIRS,n,2.0NRT,294.94,12.05,D
30.46535,78.28182,352.77,0.45,0.39,2026-01-15,741,N,VIIRS,n,2.0NRT,304.13,42.27,D
30.46897,78.28141,344.8,0.45,0.39,2026-01-15,741,N,VIIRS,n,2.0NRT,299.09,32.89,D
30.58363,77.9371,342.32,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,307.82,34.62,D
30.6011,78.10276,332.85,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,298.57,6.01,D
30.60329,78.10423,336.61,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,301.38,5.07,D
30.61964,78.51448,344.77,0.44,0.38,2026-01-15,743,N,VIIRS,n,2.0NRT,295.62,5.03,D
30.62048,78.51924,346.83,0.44,0.38,2026-01-15,743,N,VIIRS,n,2.0NRT,297.27,5.03,D
30.62321,78.51414,330.63,0.44,0.38,2026-01-15,743,N,VIIRS,n,2.0NRT,292.25,5.03,D
30.86615,78.51069,337.27,0.44,0.38,2026-01-15,743,N,VIIRS,n,2.0NRT,290.53,4.69,D
30.89762,78.64841,333.22,0.43,0.38,2026-01-15,743,N,VIIRS,n,2.0NRT,290.66,4.31,D
30.89834,78.6525,331.35,0.43,0.38,2026-01-15,743,N,VIIRS,n,2.0NRT,290.31,6.82,D
30.90045,78.64407,335.42,0.43,0.38,2026-01-15,743,N,VIIRS,n,2.0NRT,292.62,4.31,D
30.90118,78.64818,327.42,0.43,0.38,2026-01-15,743,N,VIIRS,n,2.0NRT,294.09,4.31,D
30.95366,77.55668,335.65,0.48,0.4,2026-01-15,743,N,VIIRS,n,2.0NRT,302.91,6.81,D
30.95839,77.56173,331.87,0.48,0.4,2026-01-15,743,N,VIIRS,n,2.0NRT,291.03,6.81,D
31.01632,77.97413,332.24,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,288.87,5.5,D
31.0177,77.97222,329.95,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,289.94,5.96,D
31.06359,77.29777,334.51,0.49,0.4,2026-01-15,743,N,VIIRS,n,2.0NRT,300.42,5.44,D
31.06733,77.29733,336.11,0.49,0.4,2026-01-15,743,N,VIIRS,n,2.0NRT,296.76,6.99,D
31.20038,77.9395,328.87,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,283.71,2.52,D
31.24819,77.76382,337.28,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,296.58,5.07,D
31.25183,77.76334,339.5,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,299.9,5.07,D
31.25279,77.76857,344.19,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,297.42,5.07,D
31.25734,77.77309,341.17,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,294.65,4.05,D
31.26354,77.76627,328.2,0.46,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,293.87,4.31,D
31.27807,78.06897,355,0.45,0.39,2026-01-15,743,N,VIIRS,n,2.0NRT,299,21.26,D
