latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
31.49377,77.46573,313.6,0.39,0.36,2026-01-13,2044,N,VIIRS,n,2.0NRT,278.31,2.06,N
31.49639,77.47061,320.46,0.39,0.36,2026-01-13,2044,N,VIIRS,n,2.0NRT,278.56,1.86,N
31.49706,77.46645,302.5,0.39,0.36,2026-01-13,2044,N,VIIRS,n,2.0NRT,277.86,0.91,N
31.49773,77.46228,299.78,0.39,0.36,2026-01-13,2044,N,VIIRS,n,2.0NRT,274.25,0.91,N
23.98856,79.39115,295.83,0.52,0.42,2026-01-13,2046,N,VIIRS,n,2.0NRT,285.38,1.13,N
24.05297,80.6137,296.92,0.4,0.45,2026-01-13,2046,N,VIIRS,n,2.0NRT,286.2,0.75,N
24.1438,82.63564,319.39,0.53,0.5,2026-01-13,2046,N,VIIRS,n,2.0NRT,284.39,2.5,N
24.16603,80.69563,300.35,0.41,0.45,2026-01-13,2046,N,VIIRS,n,2.0NRT,283.11,0.55,N
24.16715,82.68485,298.99,0.53,0.5,2026-01-13,2046,N,VIIRS,n,2.0NRT,283.4,0.82,N
24.16753,80.69324,299.14,0.41,0.45,2026-01-13,2046,N,VIIRS,n,2.0NRT,283.16,0.73,N
24.18624,82.6626,299.53,0.53,0.5,2026-01-13,2046,N,VIIRS,n,2.0NRT,282.85,0.62,N
26.64119,79.47884,299.36,0.48,0.4,2026-01-13,2046,N,VIIRS,n,2.0NRT,280.57,0.84,N
27.85707,77.1693,296.24,0.39,0.37,2026-01-13,2046,N,VIIRS,n,2.0NRT,280.53,0.32,N
28.071,77.85734,296.7,0.41,0.37,2026-01-13,2046,N,VIIRS,n,2.0NRT,278.72,0.63,N
23.72181,78.98463,335.08,0.38,0.36,2026-01-14,800,N,VIIRS,n,2.0NRT,303.99,3.28,D
23.89122,79.88081,328.23,0.39,0.36,2026-01-14,800,N,VIIRS,n,2.0NRT,300.37,1.61,D
24.1416,82.63554,328.35,0.49,0.4,2026-01-14,800,N,VIIRS,l,2.0NRT,299.45,3.82,D
24.14265,82.63708,335.17,0.49,0.4,2026-01-14,800,N,VIIRS,n,2.0NRT,300.9,3.48,D
24.15217,78.78765,327.83,0.38,0.36,2026-01-14,800,N,VIIRS,l,2.0NRT,300.19,3.15,D
24.29753,79.12183,335.23,0.39,0.36,2026-01-14,800,N,VIIRS,n,2.0NRT,302.27,5.33,D
24.68324,79.98648,330.52,0.4,0.37,2026-01-14,800,N,VIIRS,n,2.0NRT,299.14,1.66,D
25.11682,81.33483,331.59,0.44,0.38,2026-01-14,800,N,VIIRS,n,2.0NRT,300.36,1.88,D
25.32,81.21606,334.32,0.44,0.38,2026-01-14,800,N,VIIRS,n,2.0NRT,298.37,2.97,D
25.39853,82.61867,327.43,0.51,0.41,2026-01-14,800,N,VIIRS,n,2.0NRT,294.87,2.6,D
25.40804,81.74089,325.39,0.46,0.39,2026-01-14,800,N,VIIRS,n,2.0NRT,297.5,1.56,D
25.53887,81.1338,332.86,0.44,0.38,2026-01-14,800,N,VIIRS,n,2.0NRT,298.57,2.4,D
25.67301,83.40269,325.59,0.56,0.43,2026-01-14,800,N,VIIRS,n,2.0NRT,295.14,1.8,D
25.74048,83.20393,326.85,0.55,0.43,2026-01-14,800,N,VIIRS,n,2.0NRT,294.27,3.79,D
25.86741,83.26895,326.68,0.56,0.43,2026-01-14,800,N,VIIRS,n,2.0NRT,294.67,3.5,D
25.87046,83.93359,326.32,0.4,0.44,2026-01-14,800,N,VIIRS,n,2.0NRT,295.42,3.19,D
25.87352,79.19804,341.26,0.39,0.36,2026-01-14,800,N,VIIRS,n,2.0NRT,303.13,16.3,D
25.92897,84.40972,331.06,0.43,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,295.69,3.9,D
25.9851,81.30199,330.45,0.45,0.39,2026-01-14,800,N,VIIRS,n,2.0NRT,295.8,1.8,D
26.00734,80.34264,326.74,0.42,0.37,2026-01-14,800,N,VIIRS,n,2.0NRT,294.41,1.84,D
26.03146,83.04474,334.76,0.54,0.42,2026-01-14,800,N,VIIRS,n,2.0NRT,295.43,4.93,D
26.03534,84.17285,329.51,0.42,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,296.04,2.69,D
26.07203,84.23653,331.45,0.42,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,295.7,2.6,D
26.07995,80.72213,331.34,0.43,0.38,2026-01-14,800,N,VIIRS,n,2.0NRT,294.87,2.55,D
26.09219,81.43484,342.23,0.46,0.39,2026-01-14,800,N,VIIRS,n,2.0NRT,295.6,4.31,D
26.12519,80.61018,332.71,0.42,0.38,2026-01-14,800,N,VIIRS,n,2.0NRT,296.54,3.08,D
26.14113,83.96917,335,0.41,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,297.06,2.22,D
26.27959,82.54551,331.82,0.51,0.41,2026-01-14,800,N,VIIRS,n,2.0NRT,294.85,3.38,D
26.31895,82.62675,328.59,0.52,0.42,2026-01-14,800,N,VIIRS,n,2.0NRT,293.93,2.4,D
26.36633,82.41714,325.44,0.51,0.41,2026-01-14,800,N,VIIRS,n,2.0NRT,293.81,2.58,D
26.36644,82.41459,326.48,0.51,0.41,2026-01-14,800,N,VIIRS,n,2.0NRT,293.33,2.59,D
26.42504,78.21957,336.46,0.38,0.36,2026-01-14,800,N,VIIRS,n,2.0NRT,296.93,1.93,D
26.49545,82.12776,330.99,0.49,0.41,2026-01-14,800,N,VIIRS,n,2.0NRT,297.06,2.57,D
26.52047,84.47289,339.88,0.44,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,297,4.04,D
26.54088,83.60815,326.72,0.39,0.44,2026-01-14,800,N,VIIRS,n,2.0NRT,292.91,1.53,D
26.58472,84.46446,340.92,0.44,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,297.26,7.62,D
26.58571,84.4734,341.09,0.44,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,295.35,4.77,D
26.589,84.46391,346.03,0.44,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,296.13,7.62,D
26.7028,81.68606,329,0.47,0.4,2026-01-14,800,N,VIIRS,n,2.0NRT,295.71,2.6,D
26.70295,81.68408,330.39,0.47,0.4,2026-01-14,800,N,VIIRS,n,2.0NRT,297.14,2.64,D
26.7168,82.05849,330.05,0.49,0.4,2026-01-14,800,N,VIIRS,n,2.0NRT,294.66,4.35,D
26.72739,82.26671,335.73,0.5,0.41,2026-01-14,800,N,VIIRS,n,2.0NRT,296.07,5.1,D
26.76715,81.08665,326.25,0.45,0.39,2026-01-14,800,N,VIIRS,n,2.0NRT,298.3,2.17,D
26.77071,81.08608,325.12,0.45,0.39,2026-01-14,800,N,VIIRS,n,2.0NRT,296.69,2.17,D
26.77294,82.10307,326.01,0.5,0.41,2026-01-14,800,N,VIIRS,n,2.0NRT,295.85,4.34,D
26.80784,79.91203,326.93,0.41,0.37,2026-01-14,800,N,VIIRS,n,2.0NRT,292.87,1.43,D
26.80794,83.78464,327.48,0.41,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,292.38,1.99,D
26.82655,83.40834,331.54,0.39,0.44,2026-01-14,800,N,VIIRS,n,2.0NRT,294.87,2.79,D
26.88008,81.85688,333.76,0.48,0.4,2026-01-14,800,N,VIIRS,n,2.0NRT,298.55,6.42,D
26.93495,79.20455,343.63,0.39,0.37,2026-01-14,800,N,VIIRS,n,2.0NRT,296.14,3.64,D
26.94974,81.79357,328.65,0.48,0.4,2026-01-14,800,N,VIIRS,n,2.0NRT,294.95,2.18,D
27.01759,84.17064,345.38,0.43,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,298.12,10.63,D
27.04635,84.27827,339.7,0.44,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,297.2,4.3,D
27.12813,83.81815,326.72,0.41,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,293.51,2.27,D
27.12986,83.43365,329.23,0.39,0.44,2026-01-14,800,N,VIIRS,n,2.0NRT,292.51,2.32,D
27.1301,83.43382,332.12,0.39,0.44,2026-01-14,800,N,VIIRS,n,2.0NRT,292.31,2.28,D
27.16946,80.13716,332,0.42,0.38,2026-01-14,800,N,VIIRS,n,2.0NRT,293.06,2.66,D
27.17202,83.77889,327.63,0.41,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,293.91,2.09,D
27.24217,79.38401,338.65,0.4,0.37,2026-01-14,800,N,VIIRS,n,2.0NRT,297.47,4.29,D
27.33564,83.762,345.25,0.41,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,297.24,3.96,D
27.33978,83.76144,326.44,0.41,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,293.17,3.96,D
27.34119,83.77399,334.84,0.41,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,295.07,2.1,D
27.37737,83.70199,328.96,0.41,0.45,2026-01-14,800,N,VIIRS,n,2.0NRT,294.38,1.66,D
27.41166,84.10379,339.26,0.43,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,297,6.2,D
27.41191,84.10273,325.62,0.43,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,295.71,2.63,D
27.41239,84.10707,329.66,0.43,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,296.3,2.63,D
27.42026,82.22742,330.37,0.51,0.41,2026-01-14,800,N,VIIRS,n,2.0NRT,294.3,2.24,D
27.42121,82.22984,326.2,0.51,0.41,2026-01-14,800,N,VIIRS,n,2.0NRT,293.79,2.56,D
27.46218,81.21297,325.99,0.46,0.39,2026-01-14,800,N,VIIRS,n,2.0NRT,293.19,1.85,D
27.50976,80.8615,337.97,0.45,0.39,2026-01-14,800,N,VIIRS,n,2.0NRT,294.89,4.35,D
27.63139,80.50291,327.86,0.43,0.38,2026-01-14,800,N,VIIRS,n,2.0NRT,294.88,2,D
27.6443,80.01654,332.67,0.42,0.37,2026-01-14,800,N,VIIRS,n,2.0NRT,295.27,4.12,D
27.70702,80.97609,328.81,0.45,0.39,2026-01-14,800,N,VIIRS,n,2.0NRT,294.5,1.55,D
27.73125,80.12402,330.59,0.42,0.38,2026-01-14,800,N,VIIRS,n,2.0NRT,294.5,1.91,D
27.80343,81.29862,349.46,0.47,0.4,2026-01-14,800,N,VIIRS,n,2.0NRT,295.63,7.94,D
27.94808,80.72632,331.26,0.44,0.39,2026-01-14,800,N,VIIRS,n,2.0NRT,296.68,1.83,D
28.0534,83.95497,331.7,0.43,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,292.18,3.47,D
28.29489,84.27109,329.81,0.45,0.47,2026-01-14,800,N,VIIRS,n,2.0NRT,294.1,3.61,D
28.33781,84.09712,327.11,0.44,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,292.64,3.22,D
28.33791,84.4341,325.85,0.46,0.47,2026-01-14,800,N,VIIRS,n,2.0NRT,294.45,13.04,D
28.3384,84.43893,345.81,0.46,0.47,2026-01-14,800,N,VIIRS,n,2.0NRT,302.41,13.04,D
28.34297,84.44031,336.75,0.46,0.47,2026-01-14,800,N,VIIRS,n,2.0NRT,293.39,9.92,D
28.34554,84.08839,337.39,0.44,0.46,2026-01-14,800,N,VIIRS,n,2.0NRT,292.53,9.02,D
28.00215,80.43119,331.44,0.43,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,296,3.88,D
28.04721,81.05842,330.37,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,294.76,4.52,D
28.06135,80.22557,326.96,0.43,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,291.35,3.59,D
28.0619,78.58183,334.55,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,294.92,3.7,D
28.08682,80.90984,332.58,0.45,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,295.96,4.94,D
28.10344,80.06383,338.91,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,293.84,4.65,D
28.10657,80.02452,327.19,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,291.44,2.45,D
28.12098,80.02643,332.27,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,293.56,4.18,D
28.1243,80.40291,325.12,0.43,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,294.37,0.8,D
28.12991,77.7202,341.51,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,293.77,5.61,D
28.14238,80.37734,341.22,0.43,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,295.13,4.52,D
28.23296,80.30455,325.54,0.43,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,292.43,2.48,D
28.24871,80.01494,329.21,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,292.28,3.37,D
28.25783,80.27081,331.04,0.43,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,294.15,3.06,D
28.32661,80.66053,335.63,0.45,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,295.01,3.79,D
28.35603,81.12736,343.89,0.47,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,294.86,6.47,D
28.35674,81.12984,329.54,0.47,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,293.33,3.2,D
28.35707,79.7095,325.45,0.41,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,292.27,2.19,D
28.36383,80.55731,331.3,0.44,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,293.31,1.41,D
28.42305,84.40007,326.31,0.46,0.47,2026-01-14,802,N,VIIRS,n,2.0NRT,295.49,2.76,D
28.42737,84.399,331.42,0.46,0.47,2026-01-14,802,N,VIIRS,n,2.0NRT,300.15,5.49,D
28.46816,77.36233,341.25,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,296.5,3.76,D
28.54785,82.07258,337.72,0.52,0.41,2026-01-14,802,N,VIIRS,n,2.0NRT,293.78,5.11,D
28.6008,78.85803,329.55,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,291.06,2.41,D
28.66861,82.38608,333.48,0.54,0.42,2026-01-14,802,N,VIIRS,n,2.0NRT,292.76,3.48,D
28.70376,79.09801,330.1,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,291.13,1.72,D
28.73534,82.93181,340.94,0.39,0.44,2026-01-14,802,N,VIIRS,n,2.0NRT,297.26,5.39,D
28.80989,77.67026,332.51,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,293,2.89,D
28.81548,77.57236,332.26,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,292.88,2.19,D
28.81876,77.97961,329.22,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,292.06,2.83,D
28.83273,77.86768,326.89,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,291.19,2.27,D
28.84366,77.47072,325.17,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,291.7,2.06,D
28.87049,77.71564,326.3,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,290.47,1.89,D
28.87107,77.71957,326.74,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,289.98,1.89,D
28.89396,78.05041,329.8,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,290.52,3.34,D
29.00756,82.93133,341.83,0.39,0.44,2026-01-14,802,N,VIIRS,n,2.0NRT,307.98,10.02,D
29.01093,81.3497,335.37,0.48,0.4,2026-01-14,802,N,VIIRS,n,2.0NRT,297.46,6.58,D
29.0697,82.79691,333.04,0.57,0.43,2026-01-14,802,N,VIIRS,n,2.0NRT,302.64,4.9,D
29.08566,77.81983,328.84,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,290.03,1.68,D
29.09341,77.64424,328.7,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,289.71,1.17,D
29.0949,77.47404,328.78,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,291.49,2.6,D
29.2083,81.76856,329.15,0.51,0.41,2026-01-14,802,N,VIIRS,n,2.0NRT,293.72,5.43,D
29.21988,77.33627,325.49,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,289.48,1.71,D
29.22572,78.26199,329.77,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,291.43,1.53,D
29.30566,77.36794,337.76,0.38,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,293.2,3.27,D
29.35236,77.65469,328.44,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,289.97,2.46,D
29.39134,79.79836,328,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,295.16,3.49,D
29.51288,80.741,344.32,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,298.15,7.1,D
29.51641,80.73988,335.63,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,296.36,7.1,D
29.51705,80.74495,331.46,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,292.27,7.1,D
29.56133,81.86785,331.74,0.52,0.41,2026-01-14,802,N,VIIRS,n,2.0NRT,292.23,6.51,D
29.56635,81.84478,329.94,0.52,0.41,2026-01-14,802,N,VIIRS,n,2.0NRT,303.01,6.7,D
29.56926,79.4903,329.44,0.42,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,298.4,1.9,D
29.60048,79.75031,343.95,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,301.49,5.92,D
29.61418,79.58847,342,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,300.02,5.64,D
29.61541,81.05694,331.67,0.48,0.4,2026-01-14,802,N,VIIRS,n,2.0NRT,290.09,4.09,D
29.62075,82.20912,339.52,0.54,0.42,2026-01-14,802,N,VIIRS,n,2.0NRT,292.75,8.39,D
29.62345,79.27361,347.94,0.41,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,297.15,7.32,D
29.62834,81.37358,332.99,0.49,0.4,2026-01-14,802,N,VIIRS,n,2.0NRT,297.77,7.18,D
29.63163,79.71823,328.04,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,294.66,1.8,D
29.63348,81.26155,336.24,0.49,0.4,2026-01-14,802,N,VIIRS,n,2.0NRT,292.51,4.42,D
29.6381,79.17638,332.44,0.41,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,293.44,2.02,D
29.66508,81.13196,332.03,0.48,0.4,2026-01-14,802,N,VIIRS,n,2.0NRT,300.62,6.81,D
29.66549,81.25983,340.97,0.49,0.4,2026-01-14,802,N,VIIRS,n,2.0NRT,299.96,5.49,D
29.66817,82.34431,330.89,0.55,0.43,2026-01-14,802,N,VIIRS,n,2.0NRT,295.14,6.29,D
29.67136,82.34234,349.05,0.55,0.43,2026-01-14,802,N,VIIRS,n,2.0NRT,290.38,11.28,D
29.67138,79.11462,330.4,0.41,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,292.79,2.79,D
29.72619,81.41872,342.52,0.5,0.41,2026-01-14,802,N,VIIRS,n,2.0NRT,299.99,11.54,D
29.72676,81.42345,353.06,0.5,0.41,2026-01-14,802,N,VIIRS,n,2.0NRT,311.79,36.4,D
29.73034,81.42162,344.14,0.5,0.41,2026-01-14,802,N,VIIRS,n,2.0NRT,295.25,36.4,D
29.73922,81.99117,343.29,0.53,0.42,2026-01-14,802,N,VIIRS,n,2.0NRT,301.35,9.84,D
29.76063,79.36298,333.24,0.41,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,297.9,3.47,D
29.76404,79.36231,336.72,0.41,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,298.79,6.05,D
29.76413,79.92972,329.99,0.43,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,295.55,2.77,D
29.7646,79.36645,329.89,0.41,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,294.84,4.41,D
29.76974,79.4305,329.04,0.42,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,292.27,1.24,D
29.77503,82.2748,338.37,0.55,0.43,2026-01-14,802,N,VIIRS,n,2.0NRT,295.93,8.71,D
29.77515,82.27682,330.09,0.55,0.43,2026-01-14,802,N,VIIRS,n,2.0NRT,291.3,16.67,D
29.77825,82.26942,337.61,0.55,0.43,2026-01-14,802,N,VIIRS,n,2.0NRT,303.58,37.78,D
29.7789,82.27389,346.31,0.55,0.43,2026-01-14,802,N,VIIRS,n,2.0NRT,304.11,50.02,D
29.779,82.27584,333.95,0.55,0.43,2026-01-14,802,N,VIIRS,n,2.0NRT,297.55,16.67,D
29.80917,80.64745,346.84,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,306.7,29.12,D
29.81458,80.45799,328.92,0.45,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,301.44,3,D
29.93587,79.36657,328.94,0.42,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,294.05,3.79,D
29.95798,78.49583,330.81,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,297.19,3.77,D
29.98864,79.534,328.36,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,293.33,2.71,D
29.98913,79.6544,331.67,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,297.21,2.98,D
29.98989,79.65063,327.23,0.42,0.38,2026-01-14,802,N,VIIRS,n,2.0NRT,292.26,1.5,D
30.0067,81.8772,347.42,0.53,0.42,2026-01-14,802,N,VIIRS,n,2.0NRT,297.19,15.28,D
30.04376,81.77763,338.79,0.52,0.42,2026-01-14,802,N,VIIRS,n,2.0NRT,293.92,6.92,D
30.04399,80.65932,340.27,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,301.75,6.07,D
30.04509,81.77478,333.83,0.52,0.42,2026-01-14,802,N,VIIRS,n,2.0NRT,295.61,7.54,D
30.04815,80.66314,337.46,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,292.35,7,D
30.05196,80.3191,339.01,0.45,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,294.52,5.99,D
30.07121,80.61246,345.44,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,309.14,10.98,D
30.07182,80.6173,341.79,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,305.63,13.33,D
30.1006,80.58436,344.29,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,306.68,16.03,D
30.10412,80.64037,326.23,0.46,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,298.06,4.28,D
30.1247,80.30383,325.02,0.45,0.39,2026-01-14,802,N,VIIRS,n,2.0NRT,292.96,2.89,D
30.31387,79.28235,327.74,0.42,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,293.38,3.01,D
30.46667,78.29716,342,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,300.25,6.36,D
30.59091,78.073,325.04,0.39,0.36,2026-01-14,802,N,VIIRS,l,2.0NRT,299.16,1.58,D
30.59566,78.6501,326.92,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,297.44,2.09,D
30.60518,78.64402,332.6,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,295.06,3.3,D
30.61025,78.52435,329.92,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,294.62,3.14,D
30.61359,78.52359,334.25,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,293.72,3.14,D
30.61418,78.52774,333.87,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,294.88,6.6,D
30.6175,78.52686,343.37,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,295.94,6.6,D
30.62491,78.55518,325.16,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,289.2,2.06,D
30.64753,78.99791,346.35,0.41,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,300.63,6.79,D
30.64805,79.00175,346.79,0.41,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,304.18,8.57,D
30.68533,77.83834,341.36,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,300.58,3.37,D
30.70044,77.91868,345.78,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,301.84,5.99,D
30.70103,77.92274,344.34,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,299.86,7.96,D
30.70374,77.91789,346.85,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,299.42,6.39,D
30.77041,78.55332,325.53,0.4,0.37,2026-01-14,802,N,VIIRS,l,2.0NRT,298.2,3.4,D
30.79464,77.70494,330.43,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,293.47,1.58,D
30.80906,78.30328,333.02,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,290.83,3.39,D
30.86544,77.94188,331.93,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,295.75,2.77,D
30.87495,78.10408,325.52,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,295.99,2.35,D
30.89882,78.64874,347.81,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,316.02,49.75,D
30.89944,78.65321,331.89,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,294.4,7.13,D
30.9015,78.64325,331.24,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,292.92,11.18,D
30.90213,78.64771,352.16,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,296.82,11.18,D
30.90275,78.65213,327.6,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,299.75,3.32,D
30.94662,77.73,345.17,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,306.32,4.64,D
30.9472,77.73401,343.8,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,305.4,4.2,D
30.94778,77.73801,326.97,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,294.45,4.2,D
30.94992,77.72925,331.89,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,293.01,4.64,D
31.02239,77.92336,337.73,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,295.68,9.42,D
31.07167,77.94356,328.51,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,286.95,41.45,D
31.08558,77.87395,341.73,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,296.63,6.77,D
31.12647,78.35534,330.13,0.4,0.37,2026-01-14,802,N,VIIRS,n,2.0NRT,294.01,3.98,D
31.16974,77.56635,334.07,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,298.08,5.45,D
31.27938,77.16492,339.38,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,300.2,4.78,D
31.28206,77.16014,342.08,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,303.06,4.15,D
31.28535,77.15937,337.27,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,298.78,4.15,D
31.29197,78.01967,334.85,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,292.08,6.96,D
31.29529,78.01895,334.88,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,292.68,6.96,D
31.33497,77.63551,336.19,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,293.32,4.34,D
31.33829,77.63494,346.18,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,303.53,5.11,D
31.33887,77.63887,330.38,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,297.92,5.11,D
31.33945,77.64281,343.61,0.39,0.36,2026-01-14,802,N,VIIRS,n,2.0NRT,295.74,12.87,D
